p1/id	p1/hip:tx	p1/hip:ty	p1/hip:tz	p1/spine:tx	p1/spine:ty	p1/spine:tz	p1/neck:tx	p1/neck:ty	p1/neck:tz	p1/head:tx	p1/head:ty	p1/head:tz	p1/shoulder_l:tx	p1/shoulder_l:ty	p1/shoulder_l:tz	p1/elbow_l:tx	p1/elbow_l:ty	p1/elbow_l:tz	p1/wrist_l:tx	p1/wrist_l:ty	p1/wrist_l:tz	p1/hand_l:tx	p1/hand_l:ty	p1/hand_l:tz	p1/shoulder_r:tx	p1/shoulder_r:ty	p1/shoulder_r:tz	p1/elbow_r:tx	p1/elbow_r:ty	p1/elbow_r:tz	p1/wrist_r:tx	p1/wrist_r:ty	p1/wrist_r:tz	p1/hand_r:tx	p1/hand_r:ty	p1/hand_r:tz	p1/hip_l:tx	p1/hip_l:ty	p1/hip_l:tz	p1/knee_l:tx	p1/knee_l:ty	p1/knee_l:tz	p1/ankle_l:tx	p1/ankle_l:ty	p1/ankle_l:tz	p1/foot_l:tx	p1/foot_l:ty	p1/foot_l:tz	p1/hip_r:tx	p1/hip_r:ty	p1/hip_r:tz	p1/knee_r:tx	p1/knee_r:ty	p1/knee_r:tz	p1/ankle_r:tx	p1/ankle_r:ty	p1/ankle_r:tz	p1/foot_r:tx	p1/foot_r:ty	p1/foot_r:tz	p1/shoulder_c:tx	p1/shoulder_c:ty	p1/shoulder_c:tz	p1/handtip_l:tx	p1/handtip_l:ty	p1/handtip_l:tz	p1/thumb_l:tx	p1/thumb_l:ty	p1/thumb_l:tz	p1/handtip_r:tx	p1/handtip_r:ty	p1/handtip_r:tz	p1/thumb_r:tx	p1/thumb_r:ty	p1/thumb_r:tz
38	-0.2002241	-0.3557894	2.871623	-0.1348456	0.009176661	2.867942	-0.06990556	0.3643874	2.852442	-0.04283392	0.4800926	2.900652	-0.08810313	0.2108132	2.745076	0.01325776	-0.03668034	2.672399	0.0184886	-0.292443	2.693205	0.0335699	-0.3825881	2.703542	-0.003855885	0.1931268	2.712484	0.02716385	-0.09857137	2.675617	0.02405428	-0.3788028	2.712984	0.02410713	-0.412845	2.722942	-0.2505264	-0.3301604	2.809379	-0.1137233	-0.6764054	2.734261	-0.1688364	-0.7851477	2.467875	-0.1641954	-0.8532326	2.34469	-0.1435292	-0.3677642	2.851834	-0.1860313	-0.8592116	2.71222	-0.1528998	-1.205236	2.35182	-0.1336498	-1.188474	2.179775	-0.08591796	0.2770247	2.858741	0.04095921	-0.4751939	2.715714	0.004014843	-0.3606004	2.699503	0.0243101	-0.4785376	2.737902	0.04785332	-0.4296913	2.701851
38	-0.2006191	-0.3555903	2.884581	-0.1361333	0.007304783	2.882565	-0.0729019	0.3619665	2.868503	-0.04580744	0.4773635	2.918362	-0.08924619	0.2075131	2.763906	0.009265403	-0.03940709	2.691672	0.01436421	-0.3035416	2.706856	0.03035224	-0.3893164	2.710893	-0.006186882	0.1921201	2.730965	0.0249109	-0.1019801	2.686917	0.02388122	-0.3848321	2.716141	0.02367027	-0.4187587	2.727288	-0.2504117	-0.3282626	2.820797	-0.1136013	-0.6759889	2.74163	-0.16652	-0.7876214	2.471756	-0.149429	-0.8701155	2.354457	-0.1447155	-0.3697173	2.867528	-0.1880732	-0.8592757	2.716377	-0.1701291	-1.114325	2.379472	-0.1926922	-1.093741	2.222147	-0.08864957	0.2746851	2.874521	0.03485742	-0.4823751	2.724755	0.004800541	-0.3980951	2.709936	0.02437142	-0.4819578	2.740785	0.04617127	-0.4331003	2.705321
38	-0.2006191	-0.3555903	2.884581	-0.1361333	0.007304783	2.882565	-0.0729019	0.3619665	2.868503	-0.04580744	0.4773635	2.918362	-0.08924619	0.2075131	2.763906	0.009265403	-0.03940709	2.691672	0.01436421	-0.3035416	2.706856	0.03035224	-0.3893164	2.710893	-0.006186882	0.1921201	2.730965	0.0249109	-0.1019801	2.686917	0.02388122	-0.3848321	2.716141	0.02367027	-0.4187587	2.727288	-0.2504117	-0.3282626	2.820797	-0.1136013	-0.6759889	2.74163	-0.16652	-0.7876214	2.471756	-0.149429	-0.8701155	2.354457	-0.1447155	-0.3697173	2.867528	-0.1880732	-0.8592757	2.716377	-0.1701291	-1.114325	2.379472	-0.1926922	-1.093741	2.222147	-0.08864957	0.2746851	2.874521	0.03485742	-0.4823751	2.724755	0.004800541	-0.3980951	2.709936	0.02437142	-0.4819578	2.740785	0.04617127	-0.4331003	2.705321
38	-0.2005998	-0.3557149	2.894612	-0.1374274	0.005743572	2.89627	-0.07659638	0.3595554	2.88581	-0.04971128	0.4746362	2.939725	-0.09005296	0.2056277	2.774457	0.005103002	-0.04413045	2.70953	0.01242028	-0.3102282	2.717162	0.02824003	-0.394533	2.717793	-0.007066422	0.1914882	2.740083	0.02183755	-0.1036776	2.700052	0.02368636	-0.3885721	2.718824	0.02393048	-0.4224171	2.730815	-0.2502115	-0.3274084	2.828194	-0.1130584	-0.6758606	2.747483	-0.1628301	-0.7918211	2.47659	-0.1401965	-0.886317	2.362513	-0.1449072	-0.3707393	2.881232	-0.1870395	-0.8592483	2.722119	-0.1554433	-1.043042	2.365818	-0.1605784	-1.107475	2.225644	-0.09177824	0.2724667	2.890978	0.03242777	-0.4862404	2.73096	0.004920401	-0.4071622	2.717133	0.02684301	-0.4836561	2.739176	0.04537554	-0.4332909	2.707632
38	-0.2005998	-0.3557149	2.894612	-0.1374274	0.005743572	2.89627	-0.07659638	0.3595554	2.88581	-0.04971128	0.4746362	2.939725	-0.09005296	0.2056277	2.774457	0.005103002	-0.04413045	2.70953	0.01242028	-0.3102282	2.717162	0.02824003	-0.394533	2.717793	-0.007066422	0.1914882	2.740083	0.02183755	-0.1036776	2.700052	0.02368636	-0.3885721	2.718824	0.02393048	-0.4224171	2.730815	-0.2502115	-0.3274084	2.828194	-0.1130584	-0.6758606	2.747483	-0.1628301	-0.7918211	2.47659	-0.1401965	-0.886317	2.362513	-0.1449072	-0.3707393	2.881232	-0.1870395	-0.8592483	2.722119	-0.1554433	-1.043042	2.365818	-0.1605784	-1.107475	2.225644	-0.09177824	0.2724667	2.890978	0.03242777	-0.4862404	2.73096	0.004920401	-0.4071622	2.717133	0.02684301	-0.4836561	2.739176	0.04537554	-0.4332909	2.707632
38	-0.2005998	-0.3557149	2.894612	-0.1374274	0.005743572	2.89627	-0.07659638	0.3595554	2.88581	-0.04971128	0.4746362	2.939725	-0.09005296	0.2056277	2.774457	0.005103002	-0.04413045	2.70953	0.01242028	-0.3102282	2.717162	0.02824003	-0.394533	2.717793	-0.007066422	0.1914882	2.740083	0.02183755	-0.1036776	2.700052	0.02368636	-0.3885721	2.718824	0.02393048	-0.4224171	2.730815	-0.2502115	-0.3274084	2.828194	-0.1130584	-0.6758606	2.747483	-0.1628301	-0.7918211	2.47659	-0.1401965	-0.886317	2.362513	-0.1449072	-0.3707393	2.881232	-0.1870395	-0.8592483	2.722119	-0.1554433	-1.043042	2.365818	-0.1605784	-1.107475	2.225644	-0.09177824	0.2724667	2.890978	0.03242777	-0.4862404	2.73096	0.004920401	-0.4071622	2.717133	0.02684301	-0.4836561	2.739176	0.04537554	-0.4332909	2.707632
38	-0.1997015	-0.3572415	2.904784	-0.1388089	0.003046035	2.912511	-0.08223624	0.3558559	2.909558	-0.0545878	0.4708257	2.961986	-0.09090587	0.2040247	2.782308	9.288767e-05	-0.04736922	2.727859	0.01125644	-0.3148109	2.725919	0.02695188	-0.3990386	2.725373	-0.007402767	0.1907163	2.74615	0.01958128	-0.1069988	2.713343	0.02391363	-0.3912519	2.721518	0.02481144	-0.4258451	2.735334	-0.2497087	-0.3284634	2.834728	-0.1108676	-0.676129	2.753278	-0.1576519	-0.7959945	2.483297	-0.1299243	-0.9012673	2.376688	-0.1435343	-0.3724662	2.89587	-0.1857835	-0.8592349	2.727742	-0.1532	-1.011968	2.367637	-0.1508711	-1.093529	2.237439	-0.0962012	0.2689891	2.912721	0.02988509	-0.4914599	2.743472	0.003353747	-0.4042592	2.728158	0.02639412	-0.4906944	2.746665	0.04581255	-0.4351598	2.710783
38	-0.1921078	-0.3537331	2.932197	-0.1381369	0.004190256	2.941276	-0.08673062	0.3546574	2.937368	-0.06052213	0.4698596	2.989311	-0.1031079	0.1953909	2.82528	-0.004467286	-0.05367358	2.749699	0.01200992	-0.318051	2.738212	0.02744174	-0.4051522	2.741841	-0.008107602	0.1882943	2.782382	0.0177992	-0.1064726	2.728486	0.02543778	-0.3932725	2.726772	0.0274936	-0.429587	2.744058	-0.2432982	-0.3293805	2.857918	-0.1200857	-0.7272332	2.758336	-0.1658054	-0.8539479	2.491215	-0.1837617	-0.8877143	2.357468	-0.1358588	-0.3662312	2.923393	-0.1825924	-0.8518021	2.73957	-0.1483729	-0.9803905	2.371257	-0.1419487	-1.0763	2.249688	-0.09953925	0.2682887	2.940888	0.0309033	-0.4942294	2.754677	0.004159521	-0.4047601	2.737731	0.02951026	-0.4945194	2.756545	0.04837376	-0.4373292	2.718993
38	-0.1921078	-0.3537331	2.932197	-0.1381369	0.004190256	2.941276	-0.08673062	0.3546574	2.937368	-0.06052213	0.4698596	2.989311	-0.1031079	0.1953909	2.82528	-0.004467286	-0.05367358	2.749699	0.01200992	-0.318051	2.738212	0.02744174	-0.4051522	2.741841	-0.008107602	0.1882943	2.782382	0.0177992	-0.1064726	2.728486	0.02543778	-0.3932725	2.726772	0.0274936	-0.429587	2.744058	-0.2432982	-0.3293805	2.857918	-0.1200857	-0.7272332	2.758336	-0.1658054	-0.8539479	2.491215	-0.1837617	-0.8877143	2.357468	-0.1358588	-0.3662312	2.923393	-0.1825924	-0.8518021	2.73957	-0.1483729	-0.9803905	2.371257	-0.1419487	-1.0763	2.249688	-0.09953925	0.2682887	2.940888	0.0309033	-0.4942294	2.754677	0.004159521	-0.4047601	2.737731	0.02951026	-0.4945194	2.756545	0.04837376	-0.4373292	2.718993
38	-0.2026314	-0.3440076	2.991182	-0.1476927	0.009271257	2.989108	-0.09067576	0.3542936	2.957685	-0.06590571	0.4697672	3.010109	-0.1105021	0.1917116	2.849458	-0.01442922	-0.0712316	2.782899	0.01390321	-0.3196362	2.749903	0.02775399	-0.3978537	2.7594	-0.01297014	0.1893922	2.805748	0.01542463	-0.1030799	2.748715	0.02834677	-0.3954779	2.739671	0.03126105	-0.4324704	2.756832	-0.2534224	-0.3272572	2.913314	-0.1250345	-0.7552924	2.761034	-0.1690147	-0.8772277	2.494945	-0.1736237	-0.9464378	2.362029	-0.1465457	-0.3506607	2.984504	-0.1827741	-0.8255208	2.770559	-0.1505991	-1.1563	2.37984	-0.1387072	-1.138248	2.224548	-0.1044783	0.2688096	2.967278	0.03556088	-0.4846589	2.763273	0.003644858	-0.3903092	2.756676	0.03037306	-0.4931371	2.76566	0.05204073	-0.4387832	2.732258
38	-0.2026314	-0.3440076	2.991182	-0.1476927	0.009271257	2.989108	-0.09067576	0.3542936	2.957685	-0.06590571	0.4697672	3.010109	-0.1105021	0.1917116	2.849458	-0.01442922	-0.0712316	2.782899	0.01390321	-0.3196362	2.749903	0.02775399	-0.3978537	2.7594	-0.01297014	0.1893922	2.805748	0.01542463	-0.1030799	2.748715	0.02834677	-0.3954779	2.739671	0.03126105	-0.4324704	2.756832	-0.2534224	-0.3272572	2.913314	-0.1250345	-0.7552924	2.761034	-0.1690147	-0.8772277	2.494945	-0.1736237	-0.9464378	2.362029	-0.1465457	-0.3506607	2.984504	-0.1827741	-0.8255208	2.770559	-0.1505991	-1.1563	2.37984	-0.1387072	-1.138248	2.224548	-0.1044783	0.2688096	2.967278	0.03556088	-0.4846589	2.763273	0.003644858	-0.3903092	2.756676	0.03037306	-0.4931371	2.76566	0.05204073	-0.4387832	2.732258
38	-0.2076068	-0.339219	3.02499	-0.1516661	0.01133077	3.012528	-0.09475867	0.3539326	2.97911	-0.07074135	0.4694202	3.028441	-0.1147626	0.1917169	2.873416	-0.01888899	-0.07844846	2.798353	0.01704269	-0.3201394	2.762192	0.02913015	-0.3954306	2.776029	-0.01533714	0.169402	2.831796	0.01411646	-0.0953483	2.769866	0.03129021	-0.3972166	2.75654	0.03506861	-0.4355357	2.774942	-0.2564111	-0.3248792	2.942526	-0.1259143	-0.770004	2.765324	-0.1700745	-0.8924449	2.49924	-0.2004266	-0.9209257	2.35615	-0.1539943	-0.3449926	3.026221	-0.1812467	-0.8155429	2.786711	-0.08786441	-0.9807714	2.41573	-0.1053049	-1.058035	2.269808	-0.1084192	0.2690468	2.989404	0.03987247	-0.4801884	2.775367	0.003753918	-0.3759782	2.773082	0.03133494	-0.4904519	2.781106	0.05412928	-0.4639027	2.763113
38	-0.2076068	-0.339219	3.02499	-0.1516661	0.01133077	3.012528	-0.09475867	0.3539326	2.97911	-0.07074135	0.4694202	3.028441	-0.1147626	0.1917169	2.873416	-0.01888899	-0.07844846	2.798353	0.01704269	-0.3201394	2.762192	0.02913015	-0.3954306	2.776029	-0.01533714	0.169402	2.831796	0.01411646	-0.0953483	2.769866	0.03129021	-0.3972166	2.75654	0.03506861	-0.4355357	2.774942	-0.2564111	-0.3248792	2.942526	-0.1259143	-0.770004	2.765324	-0.1700745	-0.8924449	2.49924	-0.2004266	-0.9209257	2.35615	-0.1539943	-0.3449926	3.026221	-0.1812467	-0.8155429	2.786711	-0.08786441	-0.9807714	2.41573	-0.1053049	-1.058035	2.269808	-0.1084192	0.2690468	2.989404	0.03987247	-0.4801884	2.775367	0.003753918	-0.3759782	2.773082	0.03133494	-0.4904519	2.781106	0.05412928	-0.4639027	2.763113
38	-0.1912818	-0.3480707	3.037942	-0.1520691	0.01139917	3.025006	-0.0981921	0.3544007	2.998289	-0.07487186	0.4700872	3.049663	-0.1182908	0.1921482	2.889177	-0.02093699	-0.08325417	2.809944	0.0212581	-0.3207294	2.78249	0.03222386	-0.3979644	2.795928	-0.01744758	0.1606294	2.84482	0.01367659	-0.09184854	2.787047	0.02891335	-0.3636767	2.790189	0.03762751	-0.4312921	2.797141	-0.2338025	-0.3316747	2.955856	-0.1118599	-0.7443624	2.804042	-0.1613364	-0.8807219	2.529408	-0.2032989	-0.8619455	2.388482	-0.1395127	-0.3588762	3.034087	-0.1774147	-0.8180146	2.793196	-0.1190852	-0.9819458	2.415649	-0.109509	-1.062081	2.275945	-0.1104554	0.2691398	3.005112	0.04653806	-0.4785574	2.800354	0.004584507	-0.3674558	2.788371	0.03416408	-0.4903581	2.810297	0.06004339	-0.4497684	2.783422
38	-0.1816728	-0.3503112	3.045361	-0.1503819	0.01136641	3.035409	-0.1009467	0.3550131	3.017008	-0.08028005	0.4714374	3.073071	-0.1207039	0.1936226	2.902492	-0.03016722	-0.06646299	2.840615	0.02496229	-0.3206064	2.797904	0.0349985	-0.3982318	2.816414	-0.0185085	0.1521616	2.856085	0.01381046	-0.08952966	2.801726	0.02753531	-0.3453144	2.811624	0.03987655	-0.428396	2.818254	-0.221454	-0.3323477	2.962271	-0.1017573	-0.7342709	2.824093	-0.1550373	-0.8760166	2.545607	-0.1997757	-0.8354467	2.405454	-0.1347034	-0.3601205	3.046139	-0.1741344	-0.8181803	2.798481	-0.12524	-0.9636452	2.421235	-0.1497588	-0.9784382	2.272679	-0.1116764	0.269603	3.021881	0.05066082	-0.4758465	2.816051	0.01089675	-0.3801517	2.809652	0.03621302	-0.4907655	2.833281	0.06379879	-0.4385853	2.800251
38	-0.1816728	-0.3503112	3.045361	-0.1503819	0.01136641	3.035409	-0.1009467	0.3550131	3.017008	-0.08028005	0.4714374	3.073071	-0.1207039	0.1936226	2.902492	-0.03016722	-0.06646299	2.840615	0.02496229	-0.3206064	2.797904	0.0349985	-0.3982318	2.816414	-0.0185085	0.1521616	2.856085	0.01381046	-0.08952966	2.801726	0.02753531	-0.3453144	2.811624	0.03987655	-0.428396	2.818254	-0.221454	-0.3323477	2.962271	-0.1017573	-0.7342709	2.824093	-0.1550373	-0.8760166	2.545607	-0.1997757	-0.8354467	2.405454	-0.1347034	-0.3601205	3.046139	-0.1741344	-0.8181803	2.798481	-0.12524	-0.9636452	2.421235	-0.1497588	-0.9784382	2.272679	-0.1116764	0.269603	3.021881	0.05066082	-0.4758465	2.816051	0.01089675	-0.3801517	2.809652	0.03621302	-0.4907655	2.833281	0.06379879	-0.4385853	2.800251
38	-0.1816728	-0.3503112	3.045361	-0.1503819	0.01136641	3.035409	-0.1009467	0.3550131	3.017008	-0.08028005	0.4714374	3.073071	-0.1207039	0.1936226	2.902492	-0.03016722	-0.06646299	2.840615	0.02496229	-0.3206064	2.797904	0.0349985	-0.3982318	2.816414	-0.0185085	0.1521616	2.856085	0.01381046	-0.08952966	2.801726	0.02753531	-0.3453144	2.811624	0.03987655	-0.428396	2.818254	-0.221454	-0.3323477	2.962271	-0.1017573	-0.7342709	2.824093	-0.1550373	-0.8760166	2.545607	-0.1997757	-0.8354467	2.405454	-0.1347034	-0.3601205	3.046139	-0.1741344	-0.8181803	2.798481	-0.12524	-0.9636452	2.421235	-0.1497588	-0.9784382	2.272679	-0.1116764	0.269603	3.021881	0.05066082	-0.4758465	2.816051	0.01089675	-0.3801517	2.809652	0.03621302	-0.4907655	2.833281	0.06379879	-0.4385853	2.800251
38	-0.1749394	-0.3500504	3.051555	-0.1462164	0.01150956	3.047206	-0.1028213	0.3554093	3.039836	-0.08654746	0.4726655	3.098728	-0.1246618	0.1999369	2.928192	-0.03235995	-0.06449314	2.853633	0.02902988	-0.3246292	2.810781	0.0386135	-0.400297	2.843922	-0.01952186	0.1477632	2.869328	0.01456279	-0.09023004	2.822009	0.02603217	-0.3342057	2.829338	0.04147679	-0.4218166	2.848315	-0.2130871	-0.3307647	2.966696	-0.08668881	-0.72054	2.845076	-0.1437583	-0.8660516	2.564903	-0.1896369	-0.8166918	2.425069	-0.1300372	-0.3609038	3.053655	-0.1696558	-0.817842	2.804797	-0.1152952	-0.9400477	2.428724	-0.1307665	-0.9913366	2.289479	-0.1119421	0.2701567	3.042452	0.0548876	-0.4730794	2.852638	0.01039612	-0.3600149	2.842671	0.03530539	-0.491047	2.874117	0.06569311	-0.4317103	2.825089
38	-0.1749394	-0.3500504	3.051555	-0.1462164	0.01150956	3.047206	-0.1028213	0.3554093	3.039836	-0.08654746	0.4726655	3.098728	-0.1246618	0.1999369	2.928192	-0.03235995	-0.06449314	2.853633	0.02902988	-0.3246292	2.810781	0.0386135	-0.400297	2.843922	-0.01952186	0.1477632	2.869328	0.01456279	-0.09023004	2.822009	0.02603217	-0.3342057	2.829338	0.04147679	-0.4218166	2.848315	-0.2130871	-0.3307647	2.966696	-0.08668881	-0.72054	2.845076	-0.1437583	-0.8660516	2.564903	-0.1896369	-0.8166918	2.425069	-0.1300372	-0.3609038	3.053655	-0.1696558	-0.817842	2.804797	-0.1152952	-0.9400477	2.428724	-0.1307665	-0.9913366	2.289479	-0.1119421	0.2701567	3.042452	0.0548876	-0.4730794	2.852638	0.01039612	-0.3600149	2.842671	0.03530539	-0.491047	2.874117	0.06569311	-0.4317103	2.825089
38	-0.1802161	-0.3447528	3.075324	-0.1469132	0.01339248	3.072212	-0.105862	0.3569566	3.060611	-0.08994356	0.473969	3.115813	-0.1266073	0.2031786	2.943743	-0.03205411	-0.06486074	2.863402	0.03506879	-0.3273545	2.838973	0.04178651	-0.4011083	2.868213	-0.02952592	0.1672734	2.899236	0.01529486	-0.09081529	2.832693	0.02416932	-0.3257171	2.851515	0.04246607	-0.415573	2.87396	-0.2226474	-0.3214468	3.007044	-0.07777803	-0.7454896	2.842638	-0.1374874	-0.8728911	2.570818	-0.1771912	-0.8512774	2.420116	-0.1287567	-0.3608966	3.059864	-0.1570842	-0.8191087	2.819607	-0.1338676	-0.884469	2.434047	-0.1374464	-0.9620738	2.298895	-0.1149991	0.2721266	3.065611	0.05664406	-0.4705383	2.875795	0.01257929	-0.3579671	2.860868	0.03458519	-0.4905538	2.898291	0.066516	-0.4220525	2.843571
38	-0.1802161	-0.3447528	3.075324	-0.1469132	0.01339248	3.072212	-0.105862	0.3569566	3.060611	-0.08994356	0.473969	3.115813	-0.1266073	0.2031786	2.943743	-0.03205411	-0.06486074	2.863402	0.03506879	-0.3273545	2.838973	0.04178651	-0.4011083	2.868213	-0.02952592	0.1672734	2.899236	0.01529486	-0.09081529	2.832693	0.02416932	-0.3257171	2.851515	0.04246607	-0.415573	2.87396	-0.2226474	-0.3214468	3.007044	-0.07777803	-0.7454896	2.842638	-0.1374874	-0.8728911	2.570818	-0.1771912	-0.8512774	2.420116	-0.1287567	-0.3608966	3.059864	-0.1570842	-0.8191087	2.819607	-0.1338676	-0.884469	2.434047	-0.1374464	-0.9620738	2.298895	-0.1149991	0.2721266	3.065611	0.05664406	-0.4705383	2.875795	0.01257929	-0.3579671	2.860868	0.03458519	-0.4905538	2.898291	0.066516	-0.4220525	2.843571
38	-0.1910169	-0.3425131	3.100045	-0.1505921	0.01398927	3.09467	-0.1087493	0.358383	3.078238	-0.09227813	0.4754587	3.136904	-0.1276646	0.2052201	2.956519	-0.03070015	-0.06347003	2.87216	0.03661943	-0.3232524	2.85479	0.04375156	-0.3986107	2.897581	-0.03740882	0.1826534	2.920073	0.01634515	-0.09186756	2.843192	0.02480866	-0.3253006	2.880188	0.04404328	-0.4136625	2.892131	-0.2334207	-0.3177987	3.032962	-0.05999251	-0.7012507	2.883176	-0.1039932	-0.8236011	2.602648	-0.1464504	-0.8033261	2.449918	-0.1449333	-0.3594401	3.092251	-0.1518613	-0.8172714	2.839531	-0.115198	-0.8496057	2.451881	-0.1199642	-0.9446594	2.320586	-0.1185337	0.2735928	3.085277	0.05723535	-0.4712468	2.915635	0.01645596	-0.3668393	2.884675	0.03751168	-0.4865097	2.923234	0.07211167	-0.4184574	2.882982
38	-0.1910169	-0.3425131	3.100045	-0.1505921	0.01398927	3.09467	-0.1087493	0.358383	3.078238	-0.09227813	0.4754587	3.136904	-0.1276646	0.2052201	2.956519	-0.03070015	-0.06347003	2.87216	0.03661943	-0.3232524	2.85479	0.04375156	-0.3986107	2.897581	-0.03740882	0.1826534	2.920073	0.01634515	-0.09186756	2.843192	0.02480866	-0.3253006	2.880188	0.04404328	-0.4136625	2.892131	-0.2334207	-0.3177987	3.032962	-0.05999251	-0.7012507	2.883176	-0.1039932	-0.8236011	2.602648	-0.1464504	-0.8033261	2.449918	-0.1449333	-0.3594401	3.092251	-0.1518613	-0.8172714	2.839531	-0.115198	-0.8496057	2.451881	-0.1199642	-0.9446594	2.320586	-0.1185337	0.2735928	3.085277	0.05723535	-0.4712468	2.915635	0.01645596	-0.3668393	2.884675	0.03751168	-0.4865097	2.923234	0.07211167	-0.4184574	2.882982
38	-0.1950532	-0.3441206	3.112774	-0.152418	0.01307604	3.109999	-0.1110211	0.3608151	3.09854	-0.09376173	0.4775595	3.155347	-0.1286443	0.2087433	2.979323	-0.02929929	-0.0573343	2.889741	0.0540744	-0.2886317	2.876263	0.04223125	-0.3622056	2.92221	-0.04224525	0.19352	2.937233	0.008596266	-0.09519872	2.8847	0.02710593	-0.3256421	2.89968	0.04729847	-0.4058129	2.928133	-0.2381752	-0.318677	3.047619	-0.0429498	-0.6514504	2.929616	-0.08714142	-0.8000898	2.621376	-0.1289421	-0.7738402	2.476378	-0.1487611	-0.3615018	3.103462	-0.1480063	-0.8187463	2.848585	-0.1056162	-0.8524936	2.458549	-0.1108856	-0.9559903	2.338093	-0.120997	0.274936	3.103972	0.05547666	-0.4201612	2.931883	0.01829315	-0.3340328	2.901453	0.04470621	-0.4780304	2.952805	0.07455637	-0.4073256	2.912799
38	-0.1950532	-0.3441206	3.112774	-0.152418	0.01307604	3.109999	-0.1110211	0.3608151	3.09854	-0.09376173	0.4775595	3.155347	-0.1286443	0.2087433	2.979323	-0.02929929	-0.0573343	2.889741	0.0540744	-0.2886317	2.876263	0.04223125	-0.3622056	2.92221	-0.04224525	0.19352	2.937233	0.008596266	-0.09519872	2.8847	0.02710593	-0.3256421	2.89968	0.04729847	-0.4058129	2.928133	-0.2381752	-0.318677	3.047619	-0.0429498	-0.6514504	2.929616	-0.08714142	-0.8000898	2.621376	-0.1289421	-0.7738402	2.476378	-0.1487611	-0.3615018	3.103462	-0.1480063	-0.8187463	2.848585	-0.1056162	-0.8524936	2.458549	-0.1108856	-0.9559903	2.338093	-0.120997	0.274936	3.103972	0.05547666	-0.4201612	2.931883	0.01829315	-0.3340328	2.901453	0.04470621	-0.4780304	2.952805	0.07455637	-0.4073256	2.912799
38	-0.1950532	-0.3441206	3.112774	-0.152418	0.01307604	3.109999	-0.1110211	0.3608151	3.09854	-0.09376173	0.4775595	3.155347	-0.1286443	0.2087433	2.979323	-0.02929929	-0.0573343	2.889741	0.0540744	-0.2886317	2.876263	0.04223125	-0.3622056	2.92221	-0.04224525	0.19352	2.937233	0.008596266	-0.09519872	2.8847	0.02710593	-0.3256421	2.89968	0.04729847	-0.4058129	2.928133	-0.2381752	-0.318677	3.047619	-0.0429498	-0.6514504	2.929616	-0.08714142	-0.8000898	2.621376	-0.1289421	-0.7738402	2.476378	-0.1487611	-0.3615018	3.103462	-0.1480063	-0.8187463	2.848585	-0.1056162	-0.8524936	2.458549	-0.1108856	-0.9559903	2.338093	-0.120997	0.274936	3.103972	0.05547666	-0.4201612	2.931883	0.01829315	-0.3340328	2.901453	0.04470621	-0.4780304	2.952805	0.07455637	-0.4073256	2.912799
38	-0.1974665	-0.3447056	3.123037	-0.1536182	0.01284047	3.12387	-0.1122124	0.3623126	3.113142	-0.09411567	0.4791196	3.17286	-0.1292415	0.2107582	2.993281	-0.02711173	-0.05461722	2.901613	0.05644736	-0.2744113	2.901067	0.04388598	-0.354735	2.946058	-0.04667488	0.2020919	2.95415	0.005785382	-0.09757354	2.903706	0.03965909	-0.3446727	2.939638	0.04878498	-0.4046426	2.949791	-0.240848	-0.3186126	3.057279	-0.03575088	-0.6246738	2.954811	-0.07003716	-0.7770106	2.642818	-0.1064688	-0.748568	2.50269	-0.1507297	-0.3624206	3.112242	-0.1391824	-0.8184475	2.855546	-0.07899489	-0.8399469	2.463445	-0.09405095	-0.9524007	2.34591	-0.1224175	0.2759896	3.118615	0.06042272	-0.4190345	2.955654	0.02919448	-0.3588184	2.929877	0.04433389	-0.4694353	2.977571	0.07662932	-0.40924	2.941715
38	-0.1970125	-0.3437378	3.129075	-0.153602	0.01325466	3.132763	-0.1132842	0.3632743	3.130141	-0.0941548	0.479919	3.190387	-0.1294251	0.2124522	3.009692	-0.02367269	-0.04992657	2.912996	0.04620093	-0.2627037	2.937374	0.04556543	-0.3512407	2.970872	-0.04969333	0.2088041	2.971005	0.004172779	-0.1008149	2.918187	0.04740869	-0.35333	2.962674	0.04965695	-0.4052669	2.971831	-0.2414762	-0.3175145	3.063288	-0.02405161	-0.648653	2.960833	-0.06254623	-0.7735763	2.65204	-0.1039373	-0.7644221	2.507844	-0.1481477	-0.3612326	3.117356	-0.1307772	-0.8163558	2.859493	-0.127708	-0.8301537	2.460421	-0.117351	-0.9396691	2.34698	-0.1230864	0.2769642	3.132325	0.0682277	-0.4275257	2.990082	0.0263082	-0.3506538	2.959058	0.04410803	-0.4615894	2.996713	0.07970925	-0.4110129	2.969018
